GEOID20,POP20,votes_dem,votes_gop,WHITEPOP,BLACKPOP,HISPLATPOP
290339603003,937,151.4500082,227.8706635,840,15,26
290339603004,953,146.2722852,232.4988828,851,26,21
290359601001,816,141.5056699,252.7497366,771,0,9
290359601002,1301,202.0805677,384.7348463,1213,3,26
290359601003,1139,149.8306869,323.1139757,1049,0,27
290359602001,538,120.4528764,195.4540365,498,0,19
290359602002,940,217.9354966,335.7834428,883,3,10
290359602003,468,107.5835921,179.7750738,423,7,6
290370600011,1307,282.0397691,371.8343634,1122,52,79
290370600012,1634,369.0846966,435.8990749,1334,101,123
290370600013,1855,311.3584895,355.7201806,1493,115,158
290370600031,1048,182.1397265,203.3026586,808,73,94
290370600032,641,111.4041647,124.3482865,508,49,47
290370600033,1926,334.7338868,373.6268331,1431,153,220
290370600041,1496,257.8420887,299.8714807,1182,56,154
290370600042,1211,188.1680423,211.549684,905,61,216
290370600043,700,103.8504924,118.2003557,500,69,88
290370600044,801,217.6487214,265.3429789,650,60,46
290370600045,1137,308.9470614,376.647899,938,46,81
290370601001,1087,210.9234256,244.4037403,819,72,82
290370601002,16,3.42870134,4.59403239,10,2,4
290370601003,310,53.6989352,64.33581815,150,56,58
290370602021,1511,283.7403475,358.3549911,1264,43,129
290370602022,1017,197.4779061,219.5889416,811,73,68
290370602023,1035,186.5169792,221.1515617,875,37,43
290370602024,1291,246.0369854,269.6116735,1086,34,87
290370603051,2132,395.7479075,449.7312037,1707,226,110
290370603052,2365,532.4131309,615.8645608,1941,184,114
290370603053,292,54.48892401,65.04106093,231,19,22
290370603061,1278,296.6027126,348.0047867,1052,53,64
290370603062,1528,283.6317086,322.3214254,1105,238,99
290370603063,1026,190.4490399,216.4278679,706,172,57
290370603064,1184,219.7774495,249.7569158,888,161,73
290370603065,1698,377.5456365,419.475494,1378,172,87
290370603071,2315,433.3215427,503.7468361,1590,415,135
290370603072,1451,282.8812307,327.915166,1239,93,48
290370603073,1125,228.4048509,264.0391794,907,123,27
290370603081,2573,506.2725026,628.5063284,2183,105,114
290370603082,1901,375.1638881,462.8268327,1545,149,79
290370603091,2312,419.2546742,489.0815171,1858,174,122
290370603092,858,179.218473,239.3088534,719,31,48
290370603093,1305,240.0222989,294.9390921,1097,77,59
290370604011,990,225.7696079,299.6825982,859,36,33
290370604012,1248,284.6065364,377.7816998,1094,31,52
290370604021,2256,495.6611159,694.193469,2034,16,77
290370604022,1070,220.2667712,338.1328931,978,8,30
290370605001,1725,386.2481583,560.4434318,1597,13,47
290370605002,1191,253.5308382,372.0135728,1072,21,31
290370606011,1979,398.2398635,569.3443974,1827,4,52
290370606012,1867,374.9521185,531.6799875,1690,10,57
290370606013,1070,169.407372,229.4119574,980,14,33
290370606021,1162,192.2030337,263.9175205,1038,7,40
290370606022,771,122.8022287,166.9008212,616,5,98
290370606023,2095,409.6719432,592.8438679,1900,20,87
290370607001,1316,241.8724267,394.0681336,1205,5,59
290370607002,877,169.1543539,273.8747542,800,11,15
290370607003,1388,294.6343527,468.541018,1269,4,24
290370608001,1458,306.1247676,457.1245421,1340,7,63
290370608002,2588,522.3145428,724.5163769,2334,22,56
290370608003,1567,321.3700796,474.1082669,1454,7,30
290370608004,590,135.6742466,185.2558615,536,3,16
290370609041,1141,188.268796,258.2365155,990,21,54
290370609042,896,155.1707182,216.2537889,816,4,46
290370609043,1192,190.4122698,261.5249757,1054,20,37
290370610011,1686,332.4056038,471.7417163,1522,34,50
290370610012,1219,268.9299817,384.1856881,1071,17,52
290370610013,1640,337.1095806,443.9556334,1490,19,49
290370610021,929,186.0109174,258.4210146,818,10,29
290370610022,1084,246.780363,360.8537673,952,28,37
290370610023,835,190.5148048,278.8039193,736,15,27
290370610024,1790,359.2688321,499.6468447,1527,42,103
290370610025,1170,233.402392,323.7382046,1021,29,46
290370610026,1606,292.9732637,406.3361951,1419,23,55
290370611001,844,172.1378531,274.6178908,799,3,17
290370611002,1175,251.8902197,403.1528209,1100,5,22
290370611003,1343,327.440168,461.9843967,1256,5,26
290370611004,817,189.7516597,289.4133858,746,4,20
290370612001,1066,206.0401935,335.7931414,975,2,26
290370612002,1529,302.1712726,475.7996513,1373,5,54
290370612003,0,0,0,0,0,0
290370612004,1437,279.6979053,443.9791954,1337,10,47
290370613001,597,113.7754303,124.6771256,514,25,23
290370613002,824,151.0296656,158.1273557,645,32,77
290370613003,1911,348.8473949,384.147073,1249,334,317
290370613004,609,146.5912908,187.2428237,533,3,53
290370613005,1369,242.7881692,243.8170163,927,237,116
290370613006,1271,225.4081547,226.3633513,919,201,63
290370614001,1571,276.597222,386.8248337,1441,14,44
290370614002,1483,200.0201734,279.182425,1283,21,76
290370614003,1512,267.107667,366.3866231,1352,20,32
290370614004,704,95.71729508,133.808013,572,47,50
290398701011,1553,101.8943644,127.9147122,1440,10,30
290398701012,1094,142.1494015,228.3915876,996,7,24
290398701021,1347,176.4034569,251.2155617,1203,28,45
290398701022,1267,96.3348337,124.5692983,1166,1,3
290398701023,805,117.3369248,211.6447976,750,0,5
290398702001,1556,209.5725916,408.4620381,1425,9,43
290398702002,766,100.0452985,199.7543104,700,1,7
290398702003,607,79.2787157,158.2909483,533,0,11
290398702004,1381,206.2266358,371.1093832,1256,3,34
290398702005,547,81.68426492,146.9926378,503,0,6
290398703001,723,121.8785064,199.3488245,672,2,7
290398703002,968,164.4136654,268.878214,885,1,15
290398703003,538,61.86006215,94.4518804,499,0,8
290398703004,1036,140.5574428,221.9464237,968,2,23
290414701001,886,146.0311286,228.0534007,840,0,12
290414701002,1334,257.9196845,390.065833,1290,1,7
290414702001,564,99.52732849,141.5499398,532,7,11
290414702002,947,195.3717007,262.6936815,898,16,23
290414702003,861,151.1022036,215.5863807,723,85,13
290414703001,554,106.132847,151.3770518,532,1,2
290414703002,487,78.8573854,118.6953954,479,1,2
290414703003,777,154.0772038,233.3886806,727,16,18
290414703004,998,175.2032878,287.6967528,948,22,13
290430201011,1394,229.6414142,382.2525254,1268,2,38
290430201012,1712,282.0273323,469.4521691,1595,0,24
290430201021,1572,114.4941458,118.4922311,1399,9,62
290430201022,1831,283.4561797,511.3740344,1673,13,53
290430201023,1841,206.9331864,312.1801553,1717,4,34
290430201024,1089,76.7743346,75.12063019,1011,3,30
290430202011,2484,425.753257,655.6845216,2204,23,67
290430202012,2024,423.9551792,600.2623791,1838,4,80
290430202021,2110,365.7504838,561.7580317,1829,25,162
290430202022,2088,423.7892639,628.1079295,1857,16,77
290430202023,1609,338.4695837,498.0414012,1382,15,75
290430202024,964,162.5707461,251.3525615,855,17,39
290430202041,1689,308.0938872,452.5626402,1513,20,45
290430202042,1237,226.735187,322.4825965,1100,8,56
290430202043,1788,320.1709371,468.8239198,1643,16,44
290430202051,2685,472.0884477,681.265269,2281,36,161
290430202052,2607,462.0417715,661.3116248,2255,33,108
290430202053,1390,291.4773787,418.6579799,1272,2,35
290430202061,2236,325.0598121,470.0498899,1940,37,99
290430202062,2330,556.8534001,775.5840966,2133,14,51
290430202071,3664,549.6008796,792.4423357,3266,35,105
290430202072,1381,200.7636854,290.3125666,1204,22,48
290430203021,1743,321.0482633,503.7485414,1614,5,33
290430203022,1079,183.5826442,289.3826743,976,7,34
290430203023,1349,245.2189827,366.3196013,1232,6,47
290430203024,2278,391.094561,622.0427599,2007,24,171
290430203031,851,140.9675571,231.5278189,781,6,11
290430203032,1039,170.9769637,272.8633814,987,0,18
290430203033,1954,311.6539559,490.5698036,1754,10,84
290430203034,1920,328.8552939,521.8322609,1682,24,85
290430203041,1098,164.7679234,258.9908186,999,2,27
290430203042,2577,386.7094158,607.8500359,2247,15,134
290430203071,2318,382.5826085,587.4289353,2168,3,47
290430203072,2253,355.9357241,548.956097,1967,21,94
290430203081,1214,180.2940449,279.9080121,1075,10,52
290430203082,1732,257.2234642,399.3415784,1478,25,77
290430203091,1930,309.4086028,476.4764883,1722,30,72
290430203101,1105,197.8630519,310.5222006,982,5,52
290430203102,914,172.1443103,268.2417619,859,5,9
290430203103,2792,487.747711,754.8124098,2543,25,106
290430203104,1717,317.489166,467.7989275,1575,7,39
290430204011,2054,413.1575905,693.1677197,1911,3,37
290430204012,1815,340.9575826,613.1760063,1678,4,22
290430204021,2137,341.9227639,614.3175422,1886,5,70
290430204022,1269,230.584951,391.3327561,1192,3,17
290430204023,626,107.6241021,189.2980957,567,0,5
290430205011,1929,340.8269679,574.2438621,1792,5,32
290430205012,1363,254.9339522,449.9099211,1230,1,52
290430205013,960,177.4503223,310.2240527,863,7,23
290430205021,1642,269.6512822,454.1201487,1518,3,42
290430205022,574,72.52199584,121.7802055,545,1,15
290430205023,885,167.7502747,325.5812744,851,0,12
290459501001,796,117.9933199,202.1779467,754,4,2
290459501002,1131,202.1280069,319.7553862,1091,1,3
290459502001,650,111.4088014,158.6886957,635,0,3
290459502002,1286,218.7945629,269.8731181,1227,6,10
290459503001,1353,93.03003725,224.815338,1293,8,17
290459503002,678,47.61575137,113.6725423,665,0,6
290459503003,740,95.67123238,168.55876,698,4,9
290470202011,1110,190.6557989,146.4156294,714,78,152
290470202012,1553,271.8805455,220.4103044,841,349,185
290470202013,911,159.4869137,129.294132,556,101,166
290470202014,757,135.2138218,107.287131,432,89,56
290470202015,1092,185.6332586,138.1895181,620,220,130
290470202021,1219,249.6991794,225.4839636,975,39,100
290470202022,1944,398.2077151,359.5905048,1345,234,152
290470202023,772,183.5668817,184.7437284,677,18,48
290470202024,932,190.9102833,172.3962708,739,45,96
290470203001,674,138.2752947,128.0577516,505,59,52
290470203002,1776,352.559522,329.787568,1180,207,186
290470203003,1423,297.9786324,274.2807737,1050,82,179
290470203004,1636,354.3272018,342.7201891,1062,227,175
290470203005,1179,265.8413815,258.410369,656,223,132
290470204001,988,229.601258,215.4129978,778,42,102
290470204002,649,112.7557042,83.0779759,414,55,89
290470204003,924,156.1156675,114.0242491,239,404,139
290470205001,927,211.1696565,177.1835878,476,260,97
290470205002,1260,242.0902065,212.5833553,912,110,136
290470205003,817,142.9594609,125.4225084,405,212,70
290470205004,904,207.6780284,175.4107085,647,81,102
290470205005,773,176.0886132,147.7485581,500,107,103
290470205006,629,136.29893,126.0441516,466,61,77
290470205007,942,203.5831294,188.1585625,669,143,66
290470206021,664,141.4114622,116.2998512,441,55,97
290470206022,718,125.6486802,109.6545017,528,85,79
290470206023,951,166.9655726,120.183934,619,162,108
290470206024,1138,199.796868,143.8163161,608,323,105
290470206025,946,166.0877305,119.5520524,288,456,102
290470206031,875,168.4164482,158.2458442,671,36,100
290470206032,790,164.0644335,167.9801753,631,35,64
290470206033,1924,371.4755593,348.0253095,1381,228,189
290470206034,607,127.4239324,132.2024776,431,51,79
290470206041,1959,401.4629055,366.914113,977,598,255
290470206042,742,158.6743266,143.887416,555,26,81
290470206043,715,152.9004631,138.6516205,524,36,91
290470206044,1190,272.0504289,227.1652084,839,112,176
290470206045,878,199.6979493,163.9222527,591,104,111
290470208021,1930,438.9929991,470.8706137,1686,55,92
290470208022,726,164.7891097,176.7348552,601,42,46
290470208031,1403,328.0600115,352.4123224,1112,90,96
290470208032,538,123.3475926,135.0619784,415,36,57
290470208033,965,225.6435574,242.393365,814,34,60
290470209011,1129,274.8926302,275.8541533,905,83,80
290470209012,1525,366.0101185,362.2220567,1121,92,147
290470209013,1108,269.7794811,270.7231194,819,119,118
290470209014,1006,244.9441859,245.8009552,782,39,121
290470209015,1339,320.6783112,316.6897052,1102,53,103
290470209021,1571,360.0530857,352.2581674,1250,88,164
290470209022,991,233.9992822,219.3792664,755,48,124
290470210011,904,165.1959004,148.4428047,662,120,73
290470210012,1159,211.7943011,190.3154981,704,198,196
290470210013,911,213.5795133,213.8410049,699,43,94
290470210014,742,166.6485815,173.715771,640,13,54
290470210031,1900,444.1962498,402.7988478,1353,271,156
290470210032,984,229.466259,205.5962599,790,44,73
290470210033,1231,294.4401012,295.4454839,1010,79,58
290470210041,654,153.7828908,149.3989077,482,33,69
290470210042,664,143.8532722,153.7888221,535,25,49
290470210043,1172,282.0965218,274.5384289,896,97,114
290470210044,578,125.2216737,133.8703902,488,15,63
290470211011,750,161.359148,161.0946538,565,43,85
290470211012,739,158.9925471,158.7319323,627,29,38
290470211013,1347,301.2815213,282.9456356,1046,110,100
290470211014,785,175.3535876,166.6660079,656,25,63
290470211015,811,174.4830254,174.197019,586,95,62
290470211016,691,128.3141521,116.6537221,487,36,87
290470211031,937,240.0790418,234.9509605,721,74,83
290470211032,1184,295.6491028,289.3990044,922,67,100
290470211033,861,220.6062486,215.8941059,630,39,62
290470211034,790,164.3142598,161.1252398,574,80,68
290470211041,760,158.0744777,155.0065597,678,25,34
290470211042,929,212.9716852,212.293796,735,53,99
290470211043,648,134.7792916,132.163488,382,110,35
290470211044,850,184.0310639,181.7258413,611,77,53
290470211051,1207,266.5606684,257.6792691,771,261,78
290470211052,1009,223.5079114,214.5887038,777,55,93
290470211053,750,165.6342182,160.1155359,615,22,51
290470211054,770,171.3129733,162.8515238,567,29,96
290470212041,1070,176.1152571,145.3657154,650,92,173
290470212042,2038,341.6103646,281.9833031,1301,362,240
290470212043,1091,179.5717248,148.2186873,769,113,122
290470212044,1480,250.7913547,207.0241469,1054,135,166
290470212081,1229,288.9283572,294.2337249,940,87,124
290470212082,728,136.3946938,112.6280178,508,86,99
290470212083,913,171.0554332,141.2491486,468,283,93
290470212084,1346,252.1802997,208.2380657,887,236,132
290470212085,653,122.3430425,101.0248565,339,211,56
290470212086,1189,222.7655095,183.9487817,887,101,98
290470212091,843,198.1827543,201.8218307,626,101,70
290470212092,1526,385.768325,398.5822241,1198,79,158
290470212093,2092,559.771371,586.0492332,1724,127,131
290470212101,1915,376.6074023,362.3630262,1423,151,167
290470212102,897,176.4056606,169.7334906,679,67,54
290470212103,642,126.256894,121.481495,471,51,46
290470212104,914,179.7489114,172.95029,674,108,76
290470212111,1463,289.8385418,297.0190974,1131,97,123
290470212112,1341,265.6688204,272.2505875,1083,100,87
290470212121,2765,449.535524,481.80185,2051,274,208
290470212122,2118,386.4438367,393.5530176,1509,241,158
290470212123,1871,303.9647722,334.6297207,1482,127,133
290470212131,1145,223.9399752,232.0488979,841,79,136
290470212132,2048,371.1225388,377.7441096,1121,593,185
290470212141,1417,258.5463448,261.6647442,1099,129,94
290470213031,2795,443.5345247,511.1854842,2342,101,155
290470213032,910,136.1370983,155.0624962,821,39,21
290470213033,1360,297.1088467,343.4648548,1178,34,49
290470213071,804,154.6993493,153.4414146,517,127,72
290470213072,858,171.0641409,164.2505115,571,67,93
290470213073,1299,249.9433519,247.9109422,1026,58,93
290470213074,1743,335.5400742,332.5839091,1403,80,139
290470213075,1007,193.759011,192.1834634,673,183,99
290470213076,1911,367.7590686,364.6868948,1509,133,130
290470213091,1552,276.9251527,348.3481289,1274,97,75
290470213092,1819,346.7893353,426.8332249,1546,63,61
290470213093,2540,456.5280425,580.5983068,2198,51,78
290470213111,1568,312.0149697,340.0416354,1234,102,120
290470213112,1298,262.7063736,282.8962131,1059,90,91
290470213121,1888,321.0425573,376.04641,1549,69,99
290470213122,1805,291.389822,338.7960491,1478,102,123
290470213123,3927,665.4837216,779.3098086,3361,160,215
290470213131,1997,359.9718273,391.2795939,1613,85,164
290470213132,2039,369.4916292,376.0841012,1636,100,148
290470213133,1275,263.4904585,294.484964,1029,59,103
290470213134,2964,593.1429013,671.2328495,2177,238,260
290470213141,1803,340.1483984,381.0135862,1460,115,135
290470213142,1898,353.4536685,395.3661407,1483,117,191
290470213143,2326,452.5127273,508.5124283,1968,92,157
290470213144,1224,221.86077,247.4339314,991,69,87
290470214011,1560,234.1187214,231.6018265,1236,135,77
290470214012,1446,383.5843634,423.429697,1308,24,69
290470214013,1622,317.3796725,333.4892128,1376,81,73
290470214031,1629,357.0846013,361.8877474,1389,56,91
290470214032,1366,257.6018018,271.3524564,1102,69,79
290470214041,2038,418.2386711,421.494532,1675,139,108
290470214042,1261,252.3543293,283.9314079,1073,62,42
290470214043,1517,299.3814181,341.5498989,1293,60,75
290470216011,2758,588.8888624,617.1526744,2192,186,180
290470216012,828,190.0990535,198.5693661,721,32,27
